  #K-Path    Energy        Mo         S        Si         C         O
# Band-Index    1
    0.252   -3.7013     0.199     0.310     0.064     0.000     0.000
    0.263   -3.7035     0.202     0.312     0.064     0.000     0.000
    0.274   -3.7066     0.202     0.313     0.064     0.000     0.000
    0.285   -3.7106     0.205     0.310     0.065     0.000     0.000
    0.296   -3.7156     0.205     0.309     0.067     0.000     0.000
    0.307   -3.7216     0.209     0.310     0.060     0.000     0.000
    0.318   -3.7287     0.212     0.312     0.062     0.000     0.000
    0.329   -3.7378     0.239     0.319     0.054     0.000     0.000
    0.340   -3.7695     0.434     0.327     0.000     0.000     0.000
    0.351   -3.7903     0.237     0.322     0.054     0.000     0.000
    0.362   -3.7691     0.225     0.318     0.054     0.000     0.000
    0.362   -3.7691     0.225     0.318     0.054     0.000     0.000
    0.384   -3.7931     0.247     0.324     0.048     0.000     0.000
    0.406   -3.7535     0.444     0.333     0.000     0.000     0.000
    0.428   -3.6928     0.445     0.331     0.000     0.000     0.000
    0.450   -3.6295     0.435     0.330     0.000     0.000     0.000
    0.472   -3.5765     0.522     0.235     0.025     0.000     0.000
    0.495   -3.5891     0.548     0.275     0.000     0.000     0.000
    0.517   -3.5344     0.439     0.320     0.015     0.000     0.000
    0.539   -3.5804     0.300     0.344     0.000     0.000     0.000
    0.561   -3.6016     0.179     0.432     0.000     0.000     0.000
    0.583   -3.6607     0.416     0.322     0.000     0.000     0.000
    0.605   -3.6623     0.175     0.433     0.000     0.000     0.000
    0.627   -3.7823     0.181     0.430     0.000     0.000     0.000
 
# Band-Index  184
    0.627   -3.6482     0.615     0.221     0.000     0.000     0.000
    0.605   -3.6514     0.614     0.227     0.000     0.000     0.000
    0.583   -3.6423     0.175     0.441     0.000     0.000     0.000
    0.561   -3.5991     0.174     0.444     0.000     0.000     0.000
    0.539   -3.5403     0.060     0.233     0.139     0.000     0.000
    0.517   -3.5254     0.294     0.342     0.000     0.000     0.000
    0.495   -3.5470     0.292     0.347     0.000     0.000     0.000
    0.472   -3.5760     0.287     0.349     0.000     0.000     0.000
    0.450   -3.6283     0.277     0.350     0.000     0.000     0.000
    0.428   -3.6922     0.048     0.041     0.428     0.000     0.000
    0.406   -3.7531     0.430     0.334     0.000     0.000     0.000
    0.384   -3.7897     0.257     0.371     0.000     0.000     0.000
    0.362   -3.7650     0.200     0.311     0.064     0.000     0.000
    0.362   -3.7650     0.200     0.311     0.064     0.000     0.000
    0.351   -3.7554     0.055     0.061     0.408     0.000     0.000
    0.340   -3.7451     0.199     0.310     0.067     0.000     0.000
    0.329   -3.7350     0.201     0.310     0.065     0.000     0.000
    0.318   -3.7260     0.204     0.312     0.064     0.000     0.000
    0.307   -3.7187     0.204     0.314     0.063     0.000     0.000
    0.296   -3.7125     0.202     0.314     0.065     0.000     0.000
    0.285   -3.7073     0.210     0.316     0.057     0.000     0.000
    0.274   -3.7031     0.213     0.316     0.054     0.000     0.000
    0.263   -3.6999     0.227     0.317     0.057     0.000     0.000
    0.252   -3.6975     0.219     0.322     0.059     0.000     0.000
    0.241   -3.6832     0.222     0.316     0.053     0.000     0.000
    0.230   -3.6995     0.229     0.322     0.058     0.000     0.000
    0.230   -3.6995     0.229     0.322     0.058     0.000     0.000
    0.210   -3.7093     0.246     0.326     0.048     0.000     0.000
    0.191   -3.6842     0.447     0.334     0.000     0.000     0.000
    0.172   -3.6570     0.445     0.330     0.000     0.000     0.000
    0.153   -3.6372     0.452     0.324     0.000     0.000     0.000
    0.134   -3.6046     0.005     0.009     0.320     0.000     0.000
    0.115   -3.5680     0.109     0.259     0.115     0.000     0.000
    0.096   -3.5283     0.152     0.262     0.107     0.000     0.000
    0.077   -3.5039     0.180     0.429     0.000     0.000     0.000
    0.057   -3.5079     0.178     0.435     0.000     0.000     0.000
    0.038   -3.6007     0.613     0.227     0.000     0.000     0.000
    0.019   -3.6506     0.615     0.223     0.000     0.000     0.000
    0.000   -3.6482     0.615     0.221     0.000     0.000     0.000
 
# Band-Index  185
    0.000   -3.6482     0.614     0.225     0.000     0.000     0.000
    0.019   -3.6471     0.615     0.223     0.000     0.000     0.000
    0.038   -3.6005     0.178     0.439     0.000     0.000     0.000
    0.057   -3.5077     0.178     0.434     0.000     0.000     0.000
    0.077   -3.4862     0.307     0.343     0.000     0.000     0.000
    0.096   -3.5163     0.081     0.238     0.131     0.000     0.000
    0.115   -3.5490     0.439     0.326     0.000     0.000     0.000
    0.134   -3.6039     0.283     0.344     0.000     0.000     0.000
    0.153   -3.6364     0.273     0.351     0.000     0.000     0.000
    0.172   -3.6539     0.045     0.044     0.429     0.000     0.000
    0.191   -3.6369     0.044     0.041     0.428     0.000     0.000
    0.210   -3.6604     0.178     0.300     0.076     0.000     0.000
    0.230   -3.6962     0.199     0.309     0.068     0.000     0.000
    0.230   -3.6962     0.199     0.308     0.068     0.000     0.000
    0.241   -3.6793     0.235     0.382     0.000     0.000     0.000
    0.252   -3.6272     0.235     0.388     0.000     0.000     0.000
    0.263   -3.5815     0.000     0.009     0.320     0.000     0.000
    0.274   -3.6005     0.000     0.007     0.320     0.000     0.000
    0.285   -3.6172     0.000     0.007     0.320     0.000     0.000
    0.296   -3.6316     0.000     0.006     0.320     0.000     0.000
    0.307   -3.6437     0.000     0.006     0.320     0.000     0.000
    0.318   -3.6761     0.448     0.328     0.000     0.000     0.000
    0.329   -3.7198     0.415     0.325     0.008     0.000     0.000
    0.340   -3.7418     0.228     0.318     0.054     0.000     0.000
    0.351   -3.7528     0.226     0.324     0.052     0.000     0.000
    0.362   -3.7630     0.229     0.320     0.052     0.000     0.000
    0.362   -3.7630     0.229     0.321     0.052     0.000     0.000
    0.384   -3.7189     0.209     0.315     0.064     0.000     0.000
    0.406   -3.6755     0.190     0.307     0.064     0.000     0.000
    0.428   -3.6359     0.156     0.277     0.099     0.000     0.000
    0.450   -3.6088     0.000     0.006     0.320     0.000     0.000
    0.472   -3.5744     0.270     0.274     0.064     0.000     0.000
    0.495   -3.5374     0.001     0.012     0.321     0.000     0.000
    0.517   -3.4939     0.013     0.022     0.330     0.000     0.000
    0.539   -3.5375     0.182     0.433     0.000     0.000     0.000
    0.561   -3.5059     0.300     0.342     0.000     0.000     0.000
    0.583   -3.5387     0.175     0.437     0.000     0.000     0.000
    0.605   -3.6467     0.615     0.224     0.000     0.000     0.000
    0.627   -3.6482     0.614     0.225     0.000     0.000     0.000
 
# Band-Index  186
    0.627   -3.4849     0.043     0.217     0.160     0.000     0.000
    0.605   -3.4864     0.043     0.220     0.160     0.000     0.000
    0.583   -3.4910     0.047     0.222     0.160     0.000     0.000
    0.561   -3.4990     0.054     0.225     0.149     0.000     0.000
    0.539   -3.5107     0.303     0.343     0.000     0.000     0.000
    0.517   -3.4902     0.488     0.323     0.000     0.000     0.000
    0.495   -3.4997     0.467     0.327     0.000     0.000     0.000
    0.472   -3.5634     0.602     0.236     0.000     0.000     0.000
    0.450   -3.6001     0.494     0.322     0.000     0.000     0.000
    0.428   -3.6352     0.487     0.325     0.000     0.000     0.000
    0.406   -3.6547     0.063     0.082     0.377     0.000     0.000
    0.384   -3.6667     0.043     0.041     0.429     0.000     0.000
    0.362   -3.6708     0.044     0.041     0.429     0.000     0.000
    0.362   -3.6708     0.044     0.041     0.429     0.000     0.000
    0.351   -3.6697     0.238     0.380     0.000     0.000     0.000
    0.340   -3.6665     0.240     0.378     0.000     0.000     0.000
    0.329   -3.6612     0.235     0.382     0.000     0.000     0.000
    0.318   -3.6536     0.235     0.383     0.000     0.000     0.000
    0.307   -3.6309     0.460     0.327     0.000     0.000     0.000
    0.296   -3.5857     0.460     0.330     0.000     0.000     0.000
    0.285   -3.5407     0.450     0.331     0.000     0.000     0.000
    0.274   -3.5214     0.000     0.006     0.320     0.000     0.000
    0.263   -3.5745     0.000     0.006     0.320     0.000     0.000
    0.252   -3.6204     0.000     0.006     0.320     0.000     0.000
    0.241   -3.6725     0.000     0.006     0.320     0.000     0.000
    0.230   -3.6204     0.000     0.006     0.320     0.000     0.000
    0.230   -3.6204     0.000     0.006     0.320     0.000     0.000
    0.210   -3.6246     0.000     0.006     0.320     0.000     0.000
    0.191   -3.6351     0.000     0.006     0.320     0.000     0.000
    0.172   -3.6473     0.024     0.041     0.298     0.000     0.000
    0.153   -3.6087     0.162     0.286     0.096     0.000     0.000
    0.134   -3.5948     0.454     0.327     0.000     0.000     0.000
    0.115   -3.5481     0.466     0.327     0.000     0.000     0.000
    0.096   -3.4865     0.041     0.042     0.409     0.000     0.000
    0.077   -3.4856     0.071     0.238     0.136     0.000     0.000
    0.057   -3.4954     0.055     0.226     0.143     0.000     0.000
    0.038   -3.4895     0.047     0.225     0.159     0.000     0.000
    0.019   -3.4861     0.043     0.220     0.160     0.000     0.000
    0.000   -3.4849     0.043     0.217     0.160     0.000     0.000
 
# Band-Index  187
    0.000   -3.2977     0.323     0.345     0.000     0.000     0.000
    0.019   -3.3460     0.314     0.343     0.000     0.000     0.000
    0.038   -3.3941     0.311     0.342     0.000     0.000     0.000
    0.057   -3.4411     0.310     0.339     0.000     0.000     0.000
    0.077   -3.4419     0.497     0.318     0.000     0.000     0.000
    0.096   -3.4834     0.467     0.327     0.000     0.000     0.000
    0.115   -3.5285     0.114     0.253     0.116     0.000     0.000
    0.134   -3.5661     0.495     0.315     0.000     0.000     0.000
    0.153   -3.5767     0.597     0.230     0.000     0.000     0.000
    0.172   -3.5958     0.142     0.286     0.094     0.000     0.000
    0.191   -3.6244     0.140     0.259     0.141     0.000     0.000
    0.210   -3.6206     0.047     0.045     0.427     0.000     0.000
    0.230   -3.6166     0.049     0.045     0.432     0.000     0.000
    0.230   -3.6166     0.049     0.045     0.432     0.000     0.000
    0.241   -3.5547     0.050     0.048     0.425     0.000     0.000
    0.252   -3.5604     0.001     0.012     0.321     0.000     0.000
    0.263   -3.5678     0.238     0.375     0.000     0.000     0.000
    0.274   -3.5149     0.234     0.386     0.000     0.000     0.000
    0.285   -3.4874     0.590     0.241     0.000     0.000     0.000
    0.296   -3.4837     0.588     0.243     0.000     0.000     0.000
    0.307   -3.4793     0.587     0.245     0.000     0.000     0.000
    0.318   -3.4742     0.589     0.242     0.000     0.000     0.000
    0.329   -3.4684     0.588     0.244     0.000     0.000     0.000
    0.340   -3.4619     0.588     0.244     0.000     0.000     0.000
    0.351   -3.4548     0.583     0.245     0.000     0.000     0.000
    0.362   -3.4481     0.581     0.243     0.000     0.000     0.000
    0.362   -3.4481     0.581     0.243     0.000     0.000     0.000
    0.384   -3.4759     0.590     0.249     0.000     0.000     0.000
    0.406   -3.5046     0.593     0.247     0.000     0.000     0.000
    0.428   -3.5310     0.601     0.245     0.000     0.000     0.000
    0.450   -3.5549     0.601     0.237     0.000     0.000     0.000
    0.472   -3.5598     0.385     0.321     0.032     0.000     0.000
    0.495   -3.4987     0.456     0.326     0.000     0.000     0.000
    0.517   -3.4862     0.051     0.049     0.411     0.000     0.000
    0.539   -3.4763     0.493     0.328     0.000     0.000     0.000
    0.561   -3.4191     0.492     0.322     0.000     0.000     0.000
    0.583   -3.4335     0.303     0.345     0.000     0.000     0.000
    0.605   -3.3636     0.320     0.346     0.000     0.000     0.000
    0.627   -3.2977     0.323     0.345     0.000     0.000     0.000
 
# Band-Index  188
    0.627   -3.2976     0.323     0.346     0.000     0.000     0.000
    0.605   -3.3262     0.317     0.344     0.000     0.000     0.000
    0.583   -3.3653     0.315     0.342     0.000     0.000     0.000
    0.561   -3.4160     0.312     0.342     0.000     0.000     0.000
    0.539   -3.4731     0.484     0.325     0.000     0.000     0.000
    0.517   -3.4796     0.486     0.325     0.000     0.000     0.000
    0.495   -3.4202     0.501     0.324     0.000     0.000     0.000
    0.472   -3.3645     0.103     0.262     0.119     0.000     0.000
    0.450   -3.3593     0.124     0.269     0.101     0.000     0.000
    0.428   -3.3851     0.598     0.232     0.000     0.000     0.000
    0.406   -3.4083     0.596     0.234     0.000     0.000     0.000
    0.384   -3.4288     0.598     0.237     0.000     0.000     0.000
